,azimuth,elevation
2025-04-24 06:00:00+00:00,92.9677512886501,18.669837664680717
2025-04-24 06:10:00+00:00,94.98775063073896,20.189301804838742
2025-04-24 06:20:00+00:00,97.0314888194373,21.70407553364672
2025-04-24 06:30:00+00:00,99.10249886962595,23.21216316188365
2025-04-24 06:40:00+00:00,101.20444857526775,24.711488463356027
2025-04-24 06:50:00+00:00,103.34114370735824,26.199882385058164
2025-04-24 07:00:00+00:00,105.51652948976465,27.67507068516719
2025-04-24 07:10:00+00:00,107.73468730265034,29.134660072849833
2025-04-24 07:20:00+00:00,109.99982838969089,30.576124964142167
2025-04-24 07:30:00+00:00,112.31628111729697,31.996793533121462
2025-04-24 07:40:00+00:00,114.68847110082845,33.393833924770895
2025-04-24 07:50:00+00:00,117.12089225343283,34.76424088890383
2025-04-24 08:00:00+00:00,119.61806673217308,36.10482333127533
2025-04-24 08:10:00+00:00,122.18449155068015,37.41219342529235
2025-04-24 08:20:00+00:00,124.82456933963181,38.68275802376448
2025-04-24 08:30:00+00:00,127.54252202640299,39.9127138995552
2025-04-24 08:40:00+00:00,130.34228273380677,41.09804677742128
2025-04-24 08:50:00+00:00,133.22736800433927,42.23453730483558
2025-04-24 09:00:00+00:00,136.20072731449562,43.31777429777418
2025-04-24 09:10:00+00:00,139.2645721253338,44.34317751150859
2025-04-24 09:20:00+00:00,142.42018769913057,45.30603158140181
2025-04-24 09:30:00+00:00,145.6677339219695,46.20153268983482
2025-04-24 09:40:00+00:00,149.00604473836694,47.024849112081704
2025-04-24 09:50:00+00:00,152.43243913953927,47.77119604813871
2025-04-24 10:00:00+00:00,155.94256162131853,48.43592448589752
2025-04-24 10:10:00+00:00,159.5302675505618,49.014621509721245
2025-04-24 10:20:00+00:00,163.1875775640633,49.50321970072291
2025-04-24 10:30:00+00:00,166.90471516656476,49.89810994986016
2025-04-24 10:40:00+00:00,170.6702414971029,50.19625170892479
2025-04-24 10:50:00+00:00,174.4712915796299,50.39527342981467
2025-04-24 11:00:00+00:00,178.293906210116,50.49355580563352
2025-04-24 11:10:00+00:00,182.12344237730878,50.49029113291222
2025-04-24 11:20:00+00:00,185.94503471343455,50.38551374681574
2025-04-24 11:30:00+00:00,189.7440752431613,50.1800987886443
2025-04-24 11:40:00+00:00,193.5066709201247,49.875729534267975
2025-04-24 11:50:00+00:00,197.22005018974545,49.47483602199222
2025-04-24 12:00:00+00:00,200.87288812062857,48.980510276881446
2025-04-24 12:10:00+00:00,204.45553535295414,48.39640486886349
2025-04-24 12:20:00+00:00,207.96014556929921,47.72662220960855
2025-04-24 12:30:00+00:00,211.3807066941202,46.97560174231377
2025-04-24 12:40:00+00:00,214.7129889033717,46.148011220799525
2025-04-24 12:50:00+00:00,217.9544270647301,45.248646943480395
2025-04-24 13:00:00+00:00,221.10395845966272,44.282345811599654
2025-04-24 13:10:00+00:00,224.1618313222039,43.253911870484316
2025-04-24 13:20:00+00:00,227.12940484003707,42.16805658800698
2025-04-24 13:30:00+00:00,230.00895026886002,41.029353243641005
2025-04-24 13:40:00+00:00,232.80346381555518,39.84220388621151
2025-04-24 13:50:00+00:00,235.51649709480495,38.610817337213604
2025-04-24 14:00:00+00:00,238.15200837069276,37.339196506316505
2025-04-24 14:10:00+00:00,240.71423564960452,36.03113328684816
2025-04-24 14:20:00+00:00,243.20759097036898,34.69020951286174
2025-04-24 14:30:00+00:00,245.6365753956672,33.3198020055744
2025-04-24 14:40:00+00:00,248.0057101469801,31.923091844402304
2025-04-24 14:50:00+00:00,250.31948491481546,30.503075055662705
2025-04-24 15:00:00+00:00,252.58231849040862,29.062575253614646
2025-04-24 15:10:00+00:00,254.79853051407173,27.604257065482592
2025-04-24 15:20:00+00:00,256.97232215522547,26.130639947214526
2025-04-24 15:30:00+00:00,259.1077639478477,24.644112033320408
2025-04-24 15:40:00+00:00,261.2087892532935,23.146943765214925
2025-04-24 15:50:00+00:00,263.2791919194748,21.641301225690107
2025-04-24 16:00:00+00:00,265.3226278973224,20.129258454997185
2025-04-24 16:10:00+00:00,267.342617846311,18.61281020373528
2025-04-24 16:20:00+00:00,269.3425527911433,17.093883065695927
2025-04-24 16:30:00+00:00,271.3257001577113,15.57434649808122
2025-04-24 16:40:00+00:00,273.2952105555889,14.056023132002627
2025-04-24 16:50:00+00:00,275.2541247879758,12.540698492670197
2025-04-24 17:00:00+00:00,277.2053807823114,11.030130152770832
2025-04-24 17:10:00+00:00,279.15182019058784,9.526056344601066
2025-04-24 17:20:00+00:00,281.09619432115846,8.03020415453341
2025-04-24 17:30:00+00:00,283.0411700079407,6.5442967192387815
2025-04-24 17:40:00+00:00,284.98933330917714,5.07006094081908
2025-04-24 17:50:00+00:00,286.9431935034948,3.609233722488723
2025-04-24 18:00:00+00:00,288.905185307026,2.163568225118081
2025-04-24 18:10:00+00:00,290.8776699675809,0.73483953486103
2025-04-24 18:20:00+00:00,292.862934996644,-0.6751501847535191
2025-04-24 18:30:00+00:00,294.8631924269948,-2.064567089779053
2025-04-24 18:40:00+00:00,296.88057549083976,-3.431541649633236
2025-04-24 18:50:00+00:00,298.91713348298197,-4.7741652096767515
2025-04-24 19:00:00+00:00,300.9748255432501,-6.09048773365634
2025-04-24 19:10:00+00:00,303.05551123509485,-7.378515467225883
2025-04-24 19:20:00+00:00,305.16094060255426,-8.636210424147814
2025-04-24 19:30:00+00:00,307.29274164436646,-9.861490452178488
2025-04-24 19:40:00+00:00,309.45240604747573,-11.052230543543002
2025-04-24 19:50:00+00:00,311.6412731246329,-12.206265427539167
2025-04-24 20:00:00+00:00,313.8605121004676,-13.321393574065027
2025-04-24 20:10:00+00:00,316.1111029796225,-14.39538273872339
2025-04-24 20:20:00+00:00,318.39381615485416,-15.425977094943438
2025-04-24 20:30:00+00:00,320.70919210843726,-16.410906464814
2025-04-24 20:40:00+00:00,323.05751943901225,-17.347896689899247
2025-04-24 20:50:00+00:00,325.4388149262054,-18.234682559642177
2025-04-24 21:00:00+00:00,327.85280410338606,-19.069022238659876
2025-04-24 21:10:00+00:00,330.29890411083625,-19.84871353983033
2025-04-24 21:20:00+00:00,332.7762096094243,-20.571611829166688
2025-04-24 21:30:00+00:00,335.2834827260807,-21.2356493415623
2025-04-24 21:40:00+00:00,337.8191479952186,-21.83885560401573
2025-04-24 21:50:00+00:00,340.38129302466587,-22.379378546043014
2025-04-24 22:00:00+00:00,342.9676766911308,-22.855506041362457
2025-04-24 22:10:00+00:00,345.5757428702878,-23.265686817741056
2025-04-24 22:20:00+00:00,348.2026434502257,-23.608550877291112
2025-04-24 22:30:00+00:00,350.8452680719339,-23.88292826734196
2025-04-24 22:40:00+00:00,353.5002812811358,-24.087865822981048
2025-04-24 22:50:00+00:00,356.16416621565384,-24.22264127305963
2025-04-24 23:00:00+00:00,358.83327377110083,-24.286774207128435
2025-04-24 23:10:00+00:00,1.5038758766001479,-24.280033498625585
2025-04-24 23:20:00+00:00,4.172221091490314,-24.20244091119761
2025-04-24 23:30:00+00:00,6.834591835491665,-24.054270709415597
2025-04-24 23:40:00+00:00,9.487358762312283,-23.836045377681906
2025-04-24 23:50:00+00:00,12.127034115607103,-23.54852750806852
2025-04-25 00:00:00+00:00,14.75031981002428,-23.19270822793785
2025-04-25 00:10:00+00:00,17.35414999286928,-22.769792570523443
2025-04-25 00:20:00+00:00,19.935726918908472,-22.28118230736498
2025-04-25 00:30:00+00:00,22.492549490279657,-21.728456822456234
2025-04-25 00:40:00+00:00,25.022434193705067,-21.11335263408959
2025-04-25 00:50:00+00:00,27.523528335640435,-20.43774221623564
2025-04-25 01:00:00+00:00,29.994316951091548,-19.70361241290426
2025-04-25 01:10:00+00:00,32.43362149511813,-18.91304365566994
2025-04-25 01:20:00+00:00,34.84059447407873,-18.06818952824949
2025-04-25 01:30:00+00:00,37.21470840965509,-17.17125772041485
2025-04-25 01:40:00+00:00,39.55574112236252,-16.224492393130877
2025-04-25 01:50:00+00:00,41.86375812410415,-15.230158207714274
2025-04-25 02:00:00+00:00,44.139093047873644,-14.190526146540023
2025-04-25 02:10:00+00:00,46.382326951518394,-13.107861189546302
2025-04-25 02:20:00+00:00,48.59426709664888,-11.984411924598994
2025-04-25 02:30:00+00:00,50.7759267098333,-10.822401595976917
2025-04-25 02:40:00+00:00,52.92850402886313,-9.624021647150387
2025-04-25 02:50:00+00:00,55.05336400237229,-8.39142614814705
2025-04-25 03:00:00+00:00,57.15202071640249,-7.1267281112180365
2025-04-25 03:10:00+00:00,59.22612165410476,-5.831997119692588
2025-04-25 03:20:00+00:00,61.277433773350026,-4.5092582137684705
2025-04-25 03:30:00+00:00,63.30783147226566,-3.160491906108434
2025-04-25 03:40:00+00:00,65.31928646048385,-1.7876352073127704
2025-04-25 03:50:00+00:00,67.31385938069661,-0.3925836454697469
2025-04-25 04:00:00+00:00,69.29369392859326,1.0228063826599985
2025-04-25 04:10:00+00:00,71.26101139450714,2.456713607245504
2025-04-25 04:20:00+00:00,73.21810821059802,3.9073481695817316
2025-04-25 04:30:00+00:00,75.1673544024298,5.372946857243568
2025-04-25 04:40:00+00:00,77.11119363808098,6.8517678885767275
2025-04-25 04:50:00+00:00,79.05214463778464,8.342085190277245
2025-04-25 05:00:00+00:00,80.99280382998745,9.842182187148342
2025-04-25 05:10:00+00:00,82.93584913766068,11.350345113988316
2025-04-25 05:20:00+00:00,84.88404464056885,12.86485574763918
2025-04-25 05:30:00+00:00,86.84024676352334,14.383984160219264
2025-04-25 05:40:00+00:00,88.80740987990293,15.905979952467442
2025-04-25 05:50:00+00:00,90.78859376796959,17.429063976468246
2025-04-25 06:00:00+00:00,92.78697075488617,18.951418998623257
2025-04-25 06:10:00+00:00,94.80583308097431,20.47117988407986
2025-04-25 06:20:00+00:00,96.84860004213556,21.986423173001153
2025-04-25 06:30:00+00:00,98.91882453313605,23.495156031965795
2025-04-25 06:40:00+00:00,101.02019850650214,24.995304563900337
2025-04-25 06:50:00+00:00,103.1565566142433,26.484701387150906
2025-04-25 07:00:00+00:00,105.33187815789722,27.961073110121635
2025-04-25 07:10:00+00:00,107.5502842862802,29.42202627057528
2025-04-25 07:20:00+00:00,109.81603219877337,30.865033850797186
2025-04-25 07:30:00+00:00,112.13350287908429,32.287421044610305
2025-04-25 07:40:00+00:00,114.50718163085207,33.686351136012185
2025-04-25 07:50:00+00:00,116.94162942820196,35.058811752595794
2025-04-25 08:00:00+00:00,119.44144298215338,36.40160198686586
2025-04-25 08:10:00+00:00,122.01120120822225,37.71132103541704
2025-04-25 08:20:00+00:00,124.65539546606692,38.98435910371426
2025-04-25 08:30:00+00:00,127.37834222393298,40.21689212726081
2025-04-25 08:40:00+00:00,130.18407329102263,41.40488029076218
2025-04-25 08:50:00+00:00,133.07620558643168,42.54407353797457
2025-04-25 09:00:00+00:00,136.05778726179705,43.63002445504904
2025-04-25 09:10:00+00:00,139.1311223193959,44.658110842574146
2025-04-25 09:20:00+00:00,142.297576918211,45.623569696648296
2025-04-25 09:30:00+00:00,145.55737368636244,46.52154423896515
2025-04-25 09:40:00+00:00,148.90938387123384,47.34714522788161
2025-04-25 09:50:00+00:00,152.35093071111987,48.09552702910451
2025-04-25 10:00:00+00:00,155.877622591104,48.76197822766324
2025-04-25 10:10:00+00:00,159.48323225676086,49.34202418415562
2025-04-25 10:20:00+00:00,163.15964720159764,49.831539108941975
2025-04-25 10:30:00+00:00,166.89690633889848,50.22686182223716
2025-04-25 10:40:00+00:00,170.68333771437142,50.52490900358577
2025-04-25 10:50:00+00:00,174.50580193988367,50.72327840047748
2025-04-25 11:00:00+00:00,178.35003533341694,50.82033431261064
2025-04-25 11:10:00+00:00,182.2010748533795,50.81526839962855
2025-04-25 11:20:00+00:00,186.04373595534844,50.70813057064816
2025-04-25 11:30:00+00:00,189.8631089208602,50.49982713664141
2025-04-25 11:40:00+00:00,193.64503134873212,50.192086513365055
2025-04-25 11:50:00+00:00,197.37650654856304,49.78739539272075
2025-04-25 12:00:00+00:00,201.04603637462083,49.288910953970834
2025-04-25 12:10:00+00:00,204.64385339964565,48.7003561653917
2025-04-25 12:20:00+00:00,208.1620473981643,48.02590588658144
2025-04-25 12:30:00+00:00,211.59459210404617,47.27007117592729
2025-04-25 12:40:00+00:00,214.93728634358038,46.43758817278481
2025-04-25 12:50:00+00:00,218.18762823581002,45.53331651154608
2025-04-25 13:00:00+00:00,221.344644298169,44.5621501465506
2025-04-25 13:10:00+00:00,224.4086897450989,43.528943207490975
2025-04-25 13:20:00+00:00,227.38124115691826,42.438450051098734
2025-04-25 13:30:00+00:00,230.26469144515482,41.2952797887736
2025-04-25 13:40:00+00:00,233.06215786937173,40.10386364470805
2025-04-25 13:50:00+00:00,235.77730885584958,38.8684335333241
2025-04-25 14:00:00+00:00,238.41421270797508,37.59301004186747
2025-04-25 14:10:00+00:00,240.97720909166674,36.28139802894717
2025-04-25 14:20:00+00:00,243.4708024586315,34.937188275948465
2025-04-25 14:30:00+00:00,245.89957673557137,33.56376318762522
2025-04-25 14:40:00+00:00,248.26812656052127,32.16430666559611
2025-04-25 14:50:00+00:00,250.58100598282127,30.74181532615401
2025-04-25 15:00:00+00:00,252.84268965150272,29.299111607979075
2025-04-25 15:10:00+00:00,255.0575452226186,27.838857593604246
2025-04-25 15:20:00+00:00,257.22981473721075,26.363569158876835
2025-04-25 15:30:00+00:00,259.36360315382683,24.875630098889168
2025-04-25 15:40:00+00:00,261.46287247988835,23.377305981242362
2025-04-25 15:50:00+00:00,263.53144005610665,21.87075765910094
2025-04-25 16:00:00+00:00,265.57298073868293,20.358053729337655
2025-04-25 16:10:00+00:00,267.5910300165292,18.84118339166997
2025-04-25 16:20:00+00:00,269.58899011651624,17.322067660069283
2025-04-25 16:30:00+00:00,271.5701364315639,15.802570436743721
2025-04-25 16:40:00+00:00,273.5376246386985,14.28450885717365
2025-04-25 16:50:00+00:00,275.4944979982582,12.769663024061233
2025-04-25 17:00:00+00:00,277.4436945247136,11.259785162198336
2025-04-25 17:10:00+00:00,279.3880537888533,9.756608217369765
2025-04-25 17:20:00+00:00,281.330323016074,8.261854026200266
2025-04-25 17:30:00+00:00,283.2731630912556,6.77724047778438
2025-04-25 17:40:00+00:00,285.219152369008,5.30448918454288
2025-04-25 17:50:00+00:00,287.170790761357,3.845331664470953
2025-04-25 18:00:00+00:00,289.1305020281185,2.4015155389185545
2025-04-25 18:10:00+00:00,291.10063493736345,0.9748101315306529
2025-04-25 18:20:00+00:00,293.0834630563554,-0.43298845341267256
2025-04-25 18:30:00+00:00,295.0811830682909,-1.8200528079777767
2025-04-25 18:40:00+00:00,297.09591151516577,-3.184520299808713
2025-04-25 18:50:00+00:00,299.12967973494415,-4.5244897232709125
2025-04-25 19:00:00+00:00,301.18442773782573,-5.838019135181444
2025-04-25 19:10:00+00:00,303.26199490009697,-7.123123612393887
2025-04-25 19:20:00+00:00,305.3641101661735,-8.377774831309262
2025-04-25 19:30:00+00:00,307.4923797045104,-9.599901224954811
2025-04-25 19:40:00+00:00,309.64827286536786,-10.787389379168841
2025-04-25 19:50:00+00:00,311.8331063903555,-11.938086701707606
2025-04-25 20:00:00+00:00,314.0480270256936,-13.04980549084077
2025-04-25 20:10:00+00:00,316.2939927696525,-14.120328526147622
2025-04-25 20:20:00+00:00,318.5717529220474,-15.147416226974771
2025-04-25 20:30:00+00:00,320.88182827923055,-16.128815880257363
2025-04-25 20:40:00+00:00,323.2244897098131,-17.06227197898712
2025-04-25 20:50:00+00:00,325.59973880456846,-17.94553907787612
2025-04-25 21:00:00+00:00,328.0072890687661,-18.77639610929853
2025-04-25 21:10:00+00:00,330.4465493998023,-19.55266249792673
2025-04-25 21:20:00+00:00,332.91661061363556,-20.27221586090173
2025-04-25 21:30:00+00:00,335.4162359609253,-20.933011071383827
2025-04-25 21:40:00+00:00,337.94385656610405,-21.533100384247117
2025-04-25 21:50:00+00:00,340.4975724851862,-22.070654208507435
2025-04-25 22:00:00+00:00,343.07516115439375,-22.543982277607864
2025-04-25 22:10:00+00:00,345.67409120611285,-22.95155416604971
2025-04-25 22:20:00+00:00,348.2915453759346,-23.29201930592082
2025-04-25 22:30:00+00:00,350.92444993025316,-23.56422535968799
2025-04-25 22:40:00+00:00,353.5695112940314,-23.767234586009007
2025-04-25 22:50:00+00:00,356.2232590120228,-23.900337607040928
2025-04-25 23:00:00+00:00,358.8820940045214,-23.963064090080263
2025-04-25 23:10:00+00:00,1.542340790634512,-23.95518995276311
2025-04-25 23:20:00+00:00,4.200301925266274,-23.876740828721715
2025-04-25 23:30:00+00:00,6.852314017185108,-23.727991621535395
2025-04-25 23:40:00+00:00,9.494800900809423,-23.50946225344283
2025-04-25 23:50:00+00:00,12.124325841701761,-23.221909665923892
2025-04-26 00:00:00+00:00,14.73763857777692,-22.86631643707697
2025-04-26 00:10:00+00:00,17.331716991599023,-22.44387640764618
2025-04-26 00:20:00+00:00,19.90380226973531,-21.95597782235781
2025-04-26 00:30:00+00:00,22.451426928276703,-21.404184550024162
2025-04-26 00:40:00+00:00,24.97243543468312,-20.790215973756595
2025-04-26 00:50:00+00:00,27.464997323879402,-20.115926187317847
2025-04-26 01:00:00+00:00,29.92761416177308,-19.383282778627557
2025-04-26 01:10:00+00:00,32.35911845726173,-18.59434639547648
2025-04-26 01:20:00+00:00,34.75866863053943,-17.75125063235165
2025-04-26 01:30:00+00:00,37.12573841921807,-16.85618326969649
2025-04-26 01:40:00+00:00,39.46010266593612,-15.91136888680062
2025-04-26 01:50:00+00:00,41.76182025923066,-14.919053095802191
2025-04-26 02:00:00+00:00,44.0312151240488,-13.881488526882606
2025-04-26 02:10:00+00:00,46.26885608337159,-12.800922628461517
2025-04-26 02:20:00+00:00,48.4755361693463,-11.679587366254088
2025-04-26 02:30:00+00:00,50.652252885678934,-10.519690326113746
2025-04-26 02:40:00+00:00,52.80018771471498,-9.323408281790725
2025-04-26 02:50:00+00:00,54.92068822891105,-8.09288162391886
2025-04-26 03:00:00+00:00,57.015250883855686,-6.830210656125795
2025-04-26 03:10:00+00:00,59.08550559555647,-5.5374531895222106
2025-04-26 03:20:00+00:00,61.133202095599586,-4.2166233794388965
2025-04-26 03:30:00+00:00,63.16019813035507,-2.869691685385869
2025-04-26 03:40:00+00:00,65.16844953273625,-1.498585833778164
2025-04-26 03:50:00+00:00,67.16000201456359,-0.10519277126239426
2025-04-26 04:00:00+00:00,69.13698543029653,1.3086390496506302
2025-04-26 04:10:00+00:00,71.10160844920853,2.741095734480087
2025-04-26 04:20:00+00:00,73.05615621616005,4.190394294654606
2025-04-26 04:30:00+00:00,75.00298890837587,5.654777941976074
2025-04-26 04:40:00+00:00,76.94454189043682,7.132510930016042
2025-04-26 04:50:00+00:00,78.88332723073734,8.621872881606338
2025-04-26 05:00:00+00:00,80.82193647246135,10.121152622354144
2025-04-26 05:10:00+00:00,82.76304454539388,11.628641527350357
2025-04-26 05:20:00+00:00,84.70941457413187,13.142626282242045
2025-04-26 05:30:00+00:00,86.66390422947245,14.661381652899177
2025-04-26 05:40:00+00:00,88.62947152359982,16.183161725946672
2025-04-26 05:50:00+00:00,90.60918248637114,17.706191625649605
2025-04-26 06:00:00+00:00,92.60621856366652,19.228658157077753
2025-04-26 06:10:00+00:00,94.62388427254649,20.748699954125534
2025-04-26 06:20:00+00:00,96.66561467666145,22.264397002178338
2025-04-26 06:30:00+00:00,98.73498230038149,23.773759511529434
2025-04-26 06:40:00+00:00,100.83570300426231,25.274716127418003
2025-04-26 06:50:00+00:00,102.97164008111133,26.765101379276256
2025-04-26 07:00:00+00:00,105.14680669451656,28.24264299366617
2025-04-26 07:10:00+00:00,107.36536358929425,29.704947634689418
2025-04-26 07:20:00+00:00,109.631613811654,31.149487178396527
2025-04-26 07:30:00+00:00,111.94999094498678,32.57358419615288
2025-04-26 07:40:00+00:00,114.32504008741535,33.97439749831596
2025-04-26 07:50:00+00:00,116.76138953955041,35.34890800350895
2025-04-26 08:00:00+00:00,119.26371103282088,36.69390542545971
2025-04-26 08:10:00+00:00,121.83666609581047,38.00597643164004
2025-04-26 08:20:00+00:00,124.4848358225903,39.28149503230976
2025-04-26 08:30:00+00:00,127.21263255954955,40.51661676503859
2025-04-26 08:40:00+00:00,130.02418851049282,41.70727668499404
2025-04-26 08:50:00+00:00,132.9232230694571,42.84919439132879
2025-04-26 09:00:00+00:00,135.91288554748962,43.937886522721456
2025-04-26 09:10:00+00:00,138.99557532003746,44.96868910332289
2025-04-26 09:20:00+00:00,142.1727425364282,45.936791535797276
2025-04-26 09:30:00+00:00,145.44467578512132,46.83728397005412
2025-04-26 09:40:00+00:00,148.81028676468674,47.66521936138804
2025-04-26 09:50:00+00:00,152.26690578795638,48.41569077193379
2025-04-26 10:00:00+00:00,155.8101073500876,49.08392373916588
2025-04-26 10:10:00+00:00,159.43358289523326,49.66538110560036
2025-04-26 10:20:00+00:00,163.12908693067834,50.155877811901355
2025-04-26 10:30:00+00:00,166.88647260019297,50.55169966707194
2025-04-26 10:40:00+00:00,170.6938322861322,50.84971966925939
2025-04-26 10:50:00+00:00,174.5377483444762,51.04750406082235
2025-04-26 11:00:00+00:00,178.403647776247,51.14340012321784
2025-04-26 11:10:00+00:00,182.27624209604087,51.136598478286025
2025-04-26 11:20:00+00:00,186.14002209905874,51.027164452389194
2025-04-26 11:30:00+00:00,189.97977127722385,50.81603560301065
2025-04-26 11:40:00+00:00,193.78105370337775,50.50498575694873
2025-04-26 11:50:00+00:00,197.53064455844213,50.09655866481031
2025-04-26 12:00:00+00:00,201.21687080084178,49.59397712870413
2025-04-26 12:10:00+00:00,204.82984653281386,49.00103497849218
2025-04-26 12:20:00+00:00,208.3615983332244,48.32197992048568
2025-04-26 12:30:00+00:00,211.80608732251144,47.56139491973932
2025-04-26 12:40:00+00:00,215.15914312255637,46.72408466347003
2025-04-26 12:50:00+00:00,218.41832954123203,45.814972148610444
2025-04-26 13:00:00+00:00,221.5827648184552,44.83900828238739
2025-04-26 13:10:00+00:00,224.65291349912494,43.80109707038557
2025-04-26 13:20:00+00:00,227.6303716449162,42.706035465176555
2025-04-26 13:30:00+00:00,230.51765557863058,41.55846805862426
2025-04-26 13:40:00+00:00,233.31800501088236,40.36285486403438
2025-04-26 13:50:00+00:00,236.03520622969884,39.123450488417056
2025-04-26 14:00:00+00:00,238.67343830809995,37.84429279972146
2025-04-26 14:10:00+00:00,241.23714302456364,36.52919924111585
2025-04-26 14:20:00+00:00,243.7309174664038,35.181769185514206
2025-04-26 14:30:00+00:00,246.15942846149522,33.805390296926696
2025-04-26 14:40:00+00:00,248.52734396651368,32.40324900474017
2025-04-26 14:50:00+00:00,250.83928218359654,30.978342257436466
2025-04-26 15:00:00+00:00,253.09977334492248,29.53349109161134
2025-04-26 15:10:00+00:00,255.31323280334587,28.071354848821283
2025-04-26 15:20:00+00:00,257.48394312918117,26.594445655893438
2025-04-26 15:30:00+00:00,259.6160433564073,25.10514282339514
2025-04-26 15:40:00+00:00,261.7135237935351,23.60570692143772
2025-04-26 15:50:00+00:00,263.7802249431321,22.098293467438655
2025-04-26 16:00:00+00:00,265.8198402569694,20.58496552267032
2025-04-26 16:10:00+00:00,267.83591976821367,19.067706655743283
2025-04-26 16:20:00+00:00,269.83187664882155,17.548432229564924
2025-04-26 16:30:00+00:00,271.81099403094527,16.0290005275897
2025-04-26 16:40:00+00:00,273.7764324649585,14.511223129032382
2025-04-26 16:50:00+00:00,275.7312375043805,12.996874658448975
2025-04-26 17:00:00+00:00,277.6783471205936,11.487701938508442
2025-04-26 17:10:00+00:00,279.62059870689404,9.985432575149083
2025-04-26 17:20:00+00:00,281.5607353443504,8.491783101871055
2025-04-26 17:30:00+00:00,283.5014119421505,7.008466107246571
2025-04-26 17:40:00+00:00,285.4451991616425,5.537197860424004
2025-04-26 17:50:00+00:00,287.3945875962711,4.079704440732224
2025-04-26 18:00:00+00:00,289.35199013799456,2.637727876306863
2025-04-26 18:10:00+00:00,291.31974320481055,1.2130316760494464
2025-04-26 18:20:00+00:00,293.30010659320436,-0.1925941650529952
2025-04-26 18:30:00+00:00,295.2952618562927,-1.577328721464392
2025-04-26 18:40:00+00:00,297.30730911299753,-2.9393162994270936
2025-04-26 18:50:00+00:00,299.33826206454484,-4.276663176554481
2025-04-26 19:00:00+00:00,301.3900419621593,-5.587435525269115
2025-04-26 19:10:00+00:00,303.46446842088363,-6.869657263604715
2025-04-26 19:20:00+00:00,305.5632497669299,-8.121309724178511
2025-04-26 19:30:00+00:00,307.6879708760168,-9.340331899207744
2025-04-26 19:40:00+00:00,309.8400793525657,-10.524621917444913
2025-04-26 19:50:00+00:00,312.02087001147413,-11.672039787458527
2025-04-26 20:00:00+00:00,314.2314678105873,-12.780411525124654
2025-04-26 20:10:00+00:00,316.4728094734626,-13.847534787526532
2025-04-26 20:20:00+00:00,318.7456239690175,-14.871186052770241
2025-04-26 20:30:00+00:00,321.0504131880514,-15.849129841385265
2025-04-26 20:40:00+00:00,323.38743105137246,-16.779129019020424
2025-04-26 20:50:00+00:00,325.7566647297422,-17.658957578565857
2025-04-26 21:00:00+00:00,328.15781642873276,-18.48641484152951
2025-04-26 21:10:00+00:00,330.59028746998604,-19.259341416038318
2025-04-26 21:20:00+00:00,333.0531654032567,-19.97563669398669
2025-04-26 21:30:00+00:00,335.54521506579636,-20.63327766622101
2025-04-26 21:40:00+00:00,338.0648744925818,-21.23033875680956
2025-04-26 21:50:00+00:00,340.61025633925965,-21.76501226513008
2025-04-26 22:00:00+00:00,343.17915656276193,-22.23562917495428
2025-04-26 22:10:00+00:00,345.7690683072806,-22.640679289778625
2025-04-26 22:20:00+00:00,348.3772046931081,-22.978830858376007
2025-04-26 22:30:00+00:00,351.0005279294872,-23.248948563621976
2025-04-26 22:40:00+00:00,353.635785424868,-23.450109525871692
2025-04-26 22:50:00+00:00,356.2795520366492,-23.581616745364375
2025-04-26 23:00:00+00:00,358.9282774455073,-23.643009511467817
2025-04-26 23:10:00+00:00,1.5783373527600588,-23.634070400515817
2025-04-26 23:20:00+00:00,4.226086800356711,-23.554828609575345
2025-04-26 23:30:00+00:00,6.86791501863911,-23.40555945925292
2025-04-26 23:40:00+00:00,9.500297441472298,-23.18678017482059
2025-04-26 23:50:00+00:00,12.119846803113205,-22.899241999231325
2025-04-27 00:00:00+00:00,14.723359183746197,-22.54391899650656
2025-04-27 00:10:00+00:00,17.307854824085098,-22.121993927571857
2025-04-27 00:20:00+00:00,19.870612601577477,-21.634841691838957
2025-04-27 00:30:00+00:00,22.4091975608319,-21.08401088370146
2025-04-27 00:40:00+00:00,24.92148123395407,-20.471204040259256
2025-04-27 00:50:00+00:00,27.40565464225699,-19.79825720170275
2025-04-27 01:00:00+00:00,29.860235316797514,-19.06711905188356
2025-04-27 01:10:00+00:00,32.284066417839995,-18.27983082324151
2025-04-27 01:20:00+00:00,34.67631203221856,-17.438506495209545
2025-04-27 01:30:00+00:00,37.03644700311287,-16.545314311341908
2025-04-27 01:40:00+00:00,39.364243206509855,-15.602459631974867
2025-04-27 01:50:00+00:00,41.659753020044604,-14.612169367815385
2025-04-27 02:00:00+00:00,43.92329085441713,-13.576678125649273
2025-04-27 02:10:00+00:00,46.155413555222026,-12.498216128772372
2025-04-27 02:20:00+00:00,48.356900230018596,-11.378999002256903
2025-04-27 02:30:00+00:00,50.52873299502585,-10.221218929640528
2025-04-27 02:40:00+00:00,52.67207692967219,-9.027038245149628
2025-04-27 02:50:00+00:00,54.78826258810585,-7.798583864592007
2025-04-27 03:00:00+00:00,56.87876914789831,-6.5379435631387794
2025-04-27 03:10:00+00:00,58.945209299733506,-5.247163534650745
2025-04-27 03:20:00+00:00,60.989315868930646,-3.928247183437854
2025-04-27 03:30:00+00:00,63.012930246128576,-2.5831550281257014
